LGA,Year,admin1Name,Cases,Cases_SuspectedUnconfirmed,Reports_All,Any_Confirmed_Cases,Source,NumDiagCentres,LabDist,LabTravelTime,TotalPopulation_ByYear,AgriProp_ESA,UrbanProp_ESA,ForestProp_ESA,LGAarea_km2,x,y,PrecipMeanAnnual_2011_2019_CHIRPS,PrecipMeanWettest_2011_2019_CHIRPS,PrecipMeanDriest_2011_2019_CHIRPS,PrecipMonthlyCoefv_2011_2019_CHIRPS,TempMeanAnnual_201119_NOAA,TempMonthlyCoefv_201118_NOAA,CHELSA_TempAnnualMean,CHELSA_TempSeasonality,CHELSA_TempMeanWarmestQ,CHELSA_PrecipTotalAnnual,CHELSA_PrecipSeasonality,CHELSA_PrecipWettestQ,CityTravTime_Mean,HospitalDist_mean_km,HealthFacilityDist_mean_km,TotalPop2015,PopDens2015,TotalUrbanPop2015,TotalRuralPop2015,TotalPop2015_PropUrban,ImprovedHousingPrev_PopWeighted,Cropland_prop_ESA2015,Agri_prop_ESA2015,Urb_prop_ESA2015,Forest_prop_ESA2015,PovertyProp_Mean,PovertyProp_PopWeighted,Hospital_TravelTime,AllHealthFacility_TravelTime
Abeokuta North,2013,Ogun,0,0,0,0,WER,2,81.60940541,78.25041962,309322.1829,0.7158630843,0.02748129064,0.1894246105,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2014,Ogun,0,0,0,0,WER,2,81.60940541,78.25041962,322201.2837,0.7151269783,0.0284627653,0.1894246105,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2015,Ogun,0,0,0,0,WER,2,81.60940541,78.25041962,336805.1698,0.7148816096,0.0288308183,0.1894246105,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2016,Ogun,0,0,0,0,WER,2,81.60940541,78.25041962,344030.3135,0.708747393,0.0310391363,0.1949454055,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2017,Ogun,0,0,0,0,SitRep_1,3,81.60940541,78.25041962,354876.7085,0.705802969,0.0310391363,0.1978898295,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2018,Ogun,0,1,1,0,SitRep_2,4,81.60940541,78.25041962,364114.8421,0.699914121,0.0310391363,0.2056189425,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta North,2019,Ogun,0,1,1,0,SitRep_2,5,81.60940541,78.25041962,381557.4399,0.699914121,0.0310391363,0.2056189425,768.4536316,3.17388749,7.22275096,1242.980973,223.105583,7.832618757,0.7070199853,28.1744791,0.04714301827,26.36578073,119.6676633,28.1166113,1107.580288,65.35548173,502.9125138,30.73783186,10.45867166,3.326749807,323331.3415,428.6272487,206351.3035,116980.038,0.6382038392,0.2158534802,0.2555514661,0.7148816096,0.0288308183,0.1894246105,0.5118413866,0.4565662022,29.81501579,22.46356201
Abeokuta South,2012,Ogun,0,2,2,0,WER,2,71.51921389,46.84366226,219292.0677,0.2922297297,0.6908783784,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2013,Ogun,0,0,0,0,WER,2,71.51921389,46.84366226,225308.8793,0.2905405405,0.6925675676,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2014,Ogun,0,0,0,0,WER,2,71.51921389,46.84366226,231164.4436,0.2905405405,0.6925675676,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2015,Ogun,0,0,0,0,WER,2,71.51921389,46.84366226,237283.252,0.2905405405,0.6925675676,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2016,Ogun,2,10,12,1,WER,2,71.51921389,46.84366226,246875.8044,0.2449324324,0.7398648649,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2017,Ogun,5,16,21,1,SitRep_1,3,71.51921389,46.84366226,254084.5937,0.2432432432,0.7415540541,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2018,Ogun,0,0,0,0,SitRep_2,4,71.51921389,46.84366226,264494.6117,0.2432432432,0.7415540541,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abeokuta South,2019,Ogun,0,7,7,0,SitRep_2,5,71.51921389,46.84366226,269484.0017,0.2432432432,0.7415540541,0,56.30327673,3.3612643,7.15296472,1217.726289,217.0785802,6.948981702,0.7064155693,28.1744791,0.04714301827,26.35522388,117.8895522,28.06268657,1330.925373,66.92537313,606.238806,0,2.300428558,1.741686461,307670.2431,5476.536698,307628.8702,41.37286148,0.9998655286,0.5797580698,0.1875,0.2905405405,0.6925675676,0,0.4287769934,0.4262927561,2.387610435,2.024698734
Abi,2012,Cross River,0,0,0,0,WER,2,224.0912526,200.1522675,145690.8816,0.8423836389,0.002115655853,0.0476022567,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2013,Cross River,0,0,0,0,WER,2,224.0912526,200.1522675,147965.6448,0.8423836389,0.002468265162,0.0476022567,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2014,Cross River,0,0,0,0,WER,2,224.0912526,200.1522675,153240.536,0.8420310296,0.002820874471,0.0476022567,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2015,Cross River,0,0,0,0,WER,2,224.0912526,200.1522675,159275.0662,0.841325811,0.003526093089,0.0476022567,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2016,Cross River,0,0,0,0,WER,2,224.0912526,200.1522675,161175.8555,0.8392101551,0.004936530324,0.04901269394,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2017,Cross River,0,0,0,0,SitRep_1,3,224.0912526,200.1522675,164871.6221,0.8282792666,0.004936530324,0.06170662906,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2018,Cross River,0,0,0,0,SitRep_2,4,50.92847275,76.84015656,169155.8963,0.8268688293,0.004936530324,0.0634696756,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Abi,2019,Cross River,0,0,0,0,SitRep_2,5,50.92847275,76.84015656,176608.8477,0.8268688293,0.004936530324,0.0634696756,267.9330725,8.02653135,5.88792051,2095.072167,395.4899429,6.897664427,0.7375981103,27.07486295,0.04356711921,26.33054662,129.5958199,28.30450161,2237.736334,69.47266881,989.6688103,17.91987179,10.20467629,1.661675601,173288.1871,670.5811633,105568.2853,67719.90176,0.6092064733,0.1430036668,0.3942172073,0.841325811,0.003526093089,0.0476022567,0.7403306841,0.7368693614,20.43166161,9.321587563
Aboh-Mbaise,2012,Imo,0,0,0,0,WER,2,186.5902476,145.9645996,245213.2743,0.4507799892,0,0.5336202259,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2013,Imo,0,0,0,0,WER,2,186.5902476,145.9645996,253801.2271,0.4507799892,0,0.5336202259,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2014,Imo,0,0,0,0,WER,2,186.5902476,145.9645996,258929.8191,0.4507799892,0,0.5336202259,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2015,Imo,0,0,0,0,WER,2,186.5902476,145.9645996,265655.5087,0.4507799892,0,0.5336202259,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2016,Imo,0,0,0,0,WER,2,186.5902476,145.9645996,276444.8719,0.4507799892,0,0.5336202259,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2017,Imo,0,0,0,0,SitRep_1,3,186.5902476,145.9645996,286660.0524,0.4486282948,0,0.5357719204,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2018,Imo,0,1,1,0,SitRep_2,4,138.3019287,116.9677887,295302.4468,0.4486282948,0,0.5357719204,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Aboh-Mbaise,2019,Imo,0,0,0,0,SitRep_2,5,138.3019287,116.9677887,303512.4521,0.4486282948,0,0.5357719204,176.2026645,7.25018244,5.43099149,2363.715293,439.9624021,9.809828202,0.7334683626,27.10687663,0.03831950705,25.43444976,108.9454545,27.01004785,2293.430622,67.36363636,1040.535885,6.418269231,5.355871082,1.683076052,230093.6509,1309.195886,224674.6667,5418.984281,0.9764487883,0.6525986725,0.04249596557,0.4507799892,0,0.5336202259,0.4720298469,0.4652360873,10.40064716,4.545912266
Abua/Odual,2012,Rivers,0,0,0,0,WER,2,214.8512549,247.8022003,333671.3323,0.1624553512,0.005291705252,0.8126736341,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2013,Rivers,0,0,0,0,WER,2,214.8512549,247.8022003,343624.6601,0.1624553512,0.005291705252,0.8126736341,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2014,Rivers,0,0,0,0,WER,2,214.8512549,247.8022003,355872.6588,0.1623230586,0.005423997883,0.8128059267,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2015,Rivers,0,0,0,0,WER,2,214.8512549,247.8022003,368096.3343,0.162190766,0.005556290515,0.8128059267,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2016,Rivers,0,0,0,0,WER,2,214.8512549,247.8022003,380240.645,0.162190766,0.005556290515,0.8125413414,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2017,Rivers,0,0,0,0,SitRep_1,3,214.8512549,247.8022003,392180.4503,0.162190766,0.005556290515,0.8125413414,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2018,Rivers,0,0,0,0,SitRep_2,4,214.8512549,237.061264,403940.7924,0.162190766,0.005556290515,0.8125413414,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abua/Odual,2019,Rivers,0,0,0,0,SitRep_2,5,214.8512549,237.061264,418581.329,0.162190766,0.005556290515,0.8125413414,716.0823233,6.56193854,4.83662833,2709.444175,465.6676554,25.35816074,0.6436056211,27.51109403,0.0377237854,25.69125749,94.26203593,26.92946108,2478.675449,60.31137725,1103.434731,60.92583732,6.569300742,2.901815048,351322.6029,496.399938,186708.1169,164614.486,0.531443509,0.1994133928,0.007276094722,0.162190766,0.005556290515,0.8128059267,0.349629514,0.3484045489,48.95026398,39.08781052
Abuja Municipal,2012,Federal Capital Territory,1,4,5,1,WER,2,278.6930997,214.7163086,1281828.236,0.4807671352,0.1017216955,0.2495913697,1722.755111,7.40562437,8.94045785,1275.186609,331.7738448,0.3047656495,0.9891946646,26.19750032,0.06126201963,25.42655866,160.6738832,28.0490918,1331.953854,91.02356406,808.3598429,20.58005894,9.666320457,3.660396419,1029564.899,598.3280168,804206.8694,225358.0294,0.7811133327,0.5598405011,0.3293015147,0.4770622208,0.1081508118,0.2526424758,0.4760280531,0.3822416468,23.46545601,14.97999382
Abuja Municipal,2013,Federal Capital Territory,0,0,0,0,WER,2,278.6930997,214.7163086,1388957.93,0.4785332897,0.1063528386,0.2495913697,1722.755111,7.40562437,8.94045785,1275.186609,331.7738448,0.3047656495,0.9891946646,26.19750032,0.06126201963,25.42655866,160.6738832,28.0490918,1331.953854,91.02356406,808.3598429,20.58005894,9.666320457,3.660396419,1029564.899,598.3280168,804206.8694,225358.0294,0.7811133327,0.5598405011,0.3293015147,0.4770622208,0.1081508118,0.2526424758,0.4760280531,0.3822416468,23.46545601,14.97999382
